Index,URL,Name,Title,Source,Source_link,Importance,Currency,Description
412,https://www.investing.com/economic-calendar/brazilian-trade-balance-412 ,brazilian trade balance,Brazil Trade Balance,"Ministério do Desenvolvimento, Indústria e Comércio Exterior",http://comexstat.mdic.gov.br/en/geral ,1.0,BRL,"The Trade Balance measures the difference in value between imported and exported goods and services over the reported period. A positive number indicates that more goods and services were exported than imported.A higher than expected reading should be taken as positive/bullish for the BRL, while a lower than expected reading should be taken as negative/bearish for the BRL."
413,https://www.investing.com/economic-calendar/brazilian-gdp-413 ,brazilian gdp,Brazil Gross Domestic Product (GDP) YoY,IBGE - Instituto Brasileiro de Geografia e Estatística,http://www.ibge.gov.br/home/ ,2.0,BRL,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the BRL, while a lower than expected reading should be taken as negative/bearish for the BRL."
414,https://www.investing.com/economic-calendar/brazilian-industrial-production-414 ,brazilian industrial production,Brazil Industrial Production YoY,IBGE - Instituto Brasileiro de Geografia e Estatística,http://www.ibge.gov.br/home/ ,2.0,BRL,"Industrial Production measures the change in the total inflation-adjusted value of output produced by manufacturers, mines, and utilities.A higher than expected reading should be taken as positive/bullish for the BRL, while a lower than expected reading should be taken as negative/bearish for the BRL."
415,https://www.investing.com/economic-calendar/brazilian-interest-rate-decision-415 ,brazilian interest rate decision,Brazil Interest Rate Decision,Banco Central do Brasil,http://www.bcb.gov.br/pt-br/#!/home ,2.0,BRL,"The Central Bank of Brazil's (BCB) Monetary Policy Committee votes on where to set the overnight interest rate. Traders watch interest rate changes closely as short term interest rates are the primary factor in currency valuation.A higher than expected rate is positive/bullish for the BRL, while a lower than expected rate is negative/bearish for the BRL."
416,https://www.investing.com/economic-calendar/brazilian-retail-sales-416 ,brazilian retail sales,Brazil Retail Sales YoY,IBGE - Instituto Brasileiro de Geografia e Estatística,http://www.ibge.gov.br/home/ ,2.0,BRL,"Retail Sales measure the change in the total value of inflation-adjusted sales at the retail level. It is the foremost indicator of consumer spending, which accounts for the majority of overall economic activity. A higher than expected reading should be taken as positive/bullish for the BRL, while a lower than expected reading should be taken as negative/bearish for the BRL."
417,https://www.investing.com/economic-calendar/mexican-cpi-417 ,mexican cpi,Mexico Consumer Price Index (CPI) YoY,Insituto Nacional de Estadistica Y Geografia,http://www.inegi.org.mx/default.aspx ,2.0,MXN,"The Consumer Price Index (CPI) measures the change in the price of goods and services from the perspective of the consumer. It is a key way to measure changes in purchasing trends and inflation.A higher than expected reading should be taken as positive/bullish for the MXN, while a lower than expected reading should be taken as negative/bearish for the MXN."
418,https://www.investing.com/economic-calendar/mexican-unemployment-rate-n.s.a.-418 ,mexican unemployment rate n.s.a.,Mexico Unemployment Rate n.s.a.,Insituto Nacional de Estadistica Y Geografia,http://www.inegi.org.mx/ ,1.0,MXN,"The Unemployment Rate measures the percentage of the total work force that is unemployed and actively seeking employment.A higher than expected reading should be taken as negative/bearish for the MXN, while a lower than expected reading should be taken as positive/bullish for the MXN."
419,https://www.investing.com/economic-calendar/mexican-gdp-419 ,mexican gdp,Mexico Gross Domestic Product (GDP) YoY,Insituto Nacional de Estadistica Y Geografia,http://www.inegi.org.mx/ ,2.0,MXN,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the MXN, while a lower than expected reading should be taken as negative/bearish for the MXN."
420,https://www.investing.com/economic-calendar/mexican-industrial-production-420 ,mexican industrial production,Mexico Industrial Production YoY,Insituto Nacional de Estadistica Y Geografia,http://www.inegi.org.mx/ ,1.0,MXN,"Industrial Production measures the change in the total inflation-adjusted value of output produced by manufacturers, mines, and utilities.A higher than expected reading should be taken as positive/bullish for the MXN, while a lower than expected reading should be taken as negative/bearish for the MXN."
421,https://www.investing.com/economic-calendar/mexican-retail-sales-421 ,mexican retail sales,Mexico Retail Sales YoY,Insituto Nacional de Estadistica Y Geografia,http://www.inegi.org.mx/ ,1.0,MXN,"Retail Sales measure the change in the total value of inflation-adjusted sales at the retail level. It is the foremost indicator of consumer spending, which accounts for the majority of overall economic activity.A higher than expected reading should be taken as positive/bullish for the MXN, while a lower than expected reading should be taken as negative/bearish for the MXN."
422,https://www.investing.com/economic-calendar/mexican-trade-balance-422 ,mexican trade balance,Mexico Trade Balance,Insituto Nacional de Estadistica Y Geografia,http://www.inegi.org.mx/ ,1.0,MXN,"The Trade Balance measures the difference in value between imported and exported goods and services over the reported period. A positive number indicates that more goods and services were exported than imported.A higher than expected reading should be taken as positive/bullish for the MXN, while a lower than expected reading should be taken as negative/bearish for the MXN."
423,https://www.investing.com/economic-calendar/mexican-interest-rate-decision-423 ,mexican interest rate decision,Mexico Interest Rate Decision,Banco de Mexico,http://www.banxico.org.mx/ ,2.0,MXN,"The Bank of Mexico's Monetary Policy Committee's decision on where to set the benchmark interest rate.Traders watch interest rate changes closely as short term interest rates are the primary factor in currency valuation.A higher than expected rate is positive/bullish for the MXN, while a lower than expected rate is negative/bearish for the MXN."
424,https://www.investing.com/economic-calendar/swedish-business-confidence-424 ,swedish business confidence,Sweden Business Confidence,Statistiska Centralbyran,http://www.ssd.scb.se/databaser/makro/start.asp?lang=2 ,1.0,SEK,"Business Confidence rates the current level of business conditions. It helps to analyze the economic situation in the short term. A rising trend indicates an increase in business investment which may lead to higher levels of output.A higher than expected reading should be taken as positive/bullish for the SEK, while a lower than expected reading should be taken as negative/bearish for the SEK."
425,https://www.investing.com/economic-calendar/swedish-cpi-425 ,swedish cpi,Sweden Consumer Price Index (CPI) YoY,Statistiska Centralbyran,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/prices-and-consumption/consumer-price-index/consumer-price-index-cpi/ ,2.0,SEK,"The Consumer Price Index (CPI) measures the change in the price of goods and services from the perspective of the consumer. It is a key way to measure changes in purchasing trends and inflation.A higher than expected reading should be taken as positive/bullish for the SEK, while a lower than expected reading should be taken as negative/bearish for the SEK."
426,https://www.investing.com/economic-calendar/swedish-gdp-426 ,swedish gdp,Sweden Gross Domestic Product (GDP) QoQ,Statistiska Centralbyran,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/national-accounts/ ,2.0,SEK,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health. The quarterly change measures the seasonally adjusted change in percentage compared to the previous quarter. A higher than expected reading should be taken as positive/bullish for the SEK, while a lower than expected reading should be taken as negative/bearish for the SEK."
427,https://www.investing.com/economic-calendar/swedish-interest-rate-decision-427 ,swedish interest rate decision,Sweden Interest Rate Decision,Sveriges Riksbank,https://www.riksbank.se/en-gb/statistics/ ,2.0,SEK,"The Sveriges Riksbank Executive Board's decision on where to set the benchmark interest rate. Traders watch interest rate changes closely as short term interest rates are the primary factor in currency valuation.A higher than expected rate is positive/bullish for the SEK, while a lower than expected rate is negative/bearish for the SEK."
428,https://www.investing.com/economic-calendar/dutch-gdp-428 ,dutch gdp,Netherlands Gross Domestic Product (GDP) YoY,Central Bureau voor de Statistiek,https://www.cbs.nl/en-gb ,1.0,EUR,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the EUR, while a lower than expected reading should be taken as negative/bearish for the EUR."
429,https://www.investing.com/economic-calendar/portuguese-gdp-429 ,portuguese gdp,Portugal Gross Domestic Product (GDP) YoY,Statistics Portugal ,https://www.ine.pt/xportal/xmain?xpid=INE&xpgid=ine_destaques ,1.0,EUR,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the EUR, while a lower than expected reading should be taken as negative/bearish for the EUR."
430,https://www.investing.com/economic-calendar/ukrainian-cpi-430 ,ukrainian cpi,Ukraine Consumer Price Index (CPI) MoM,Ukraine Statistics Committee,http://www.ukrstat.gov.ua/ ,1.0,UAH,"The Consumer Price Index (CPI) measures the change in the price of goods and services from the perspective of the consumer. It is a key way to measure changes in purchasing trends and inflation.A higher than expected reading should be taken as positive/bullish for the UAH, while a lower than expected reading should be taken as negative/bearish for the UAH."
431,https://www.investing.com/economic-calendar/ukrainian-gdp-431 ,ukrainian gdp,Ukraine Gross Domestic Product (GDP) YoY,Ukraine Statistics Committee,http://www.ukrstat.gov.ua/ ,1.0,UAH,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the UAH, while a lower than expected reading should be taken as negative/bearish for the UAH."
432,,,,,,,,
433,https://www.investing.com/economic-calendar/indian-trade-balance-433 ,indian trade balance,India Trade Balance,Ministry of Statistics and Programme Implementation,http://mospi.nic.in/ ,1.0,INR,"The Trade Balance measures the difference in value between imported and exported goods and services over the reported period. A positive number indicates that more goods and services were exported than imported.A higher than expected reading should be taken as positive/bullish for the INR, while a lower than expected reading should be taken as negative/bearish for the INR."
434,https://www.investing.com/economic-calendar/indian-gdp-quarterly-434 ,indian gdp quarterly,India Gross Domestic Product (GDP) Quarterly YoY,Ministry of Statistics and Programme Implementation,http://mospi.nic.in/ ,2.0,INR,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the INR, while a lower than expected reading should be taken as negative/bearish for the INR."
435,https://www.investing.com/economic-calendar/indian-industrial-production-435 ,indian industrial production,India Industrial Production YoY,Ministry of Statistics and Programme Implementation,http://mospi.nic.in/ ,1.0,INR,"Industrial Production measures the change in the total inflation-adjusted value of output produced by manufacturers, mines, and utilities.A higher than expected reading should be taken as positive/bullish for the INR, while a lower than expected reading should be taken as negative/bearish for the INR."
436,https://www.investing.com/economic-calendar/argentinian-cpi-436 ,argentinian cpi,Argentina Consumer Price Index (CPI) MoM,Instituto Nacional De Estadistic y Censos,http://www.indec.gob.ar/ ,1.0,ARS,"The Consumer Price Index (CPI) measures the change in the price of goods and services from the perspective of the consumer. It is a key way to measure changes in purchasing trends and inflation.A higher than expected reading should be taken as positive/bullish for the ARS, while a lower than expected reading should be taken as negative/bearish for the ARS."
437,https://www.investing.com/economic-calendar/argentinian-economic-activity-437 ,argentinian economic activity,Argentina Economic Activity YoY,Instituto Nacional De Estadistic y Censos,http://www.indec.gob.ar/ ,1.0,ARS,"The Instituto Nacional de Estadística y Censos (INDEC) Economy Activity Index provides an early estimate for real gross domestic (GDP) performance in Argentina.A higher than expected reading should be taken as positive/bullish for the ARS, while a lower than expected reading should be taken as negative/bearish for the ARS."
438,https://www.investing.com/economic-calendar/argentinian-unemployment-rate-438 ,argentinian unemployment rate,Argentina Unemployment Rate,Instituto Nacional De Estadistic y Censos,http://www.indec.gob.ar/ ,1.0,ARS,"The Unemployment Rate measures the percentage of the total work force that is unemployed and actively seeking employment.A higher than expected reading should be taken as negative/bearish for the ARS, while a lower than expected reading should be taken as positive/bullish for the ARS."
439,https://www.investing.com/economic-calendar/argentinian-gdp-439 ,argentinian gdp,Argentina Gross Domestic Product (GDP) YoY,Instituto Nacional De Estadistic y Censos,http://www.indec.gob.ar/ ,1.0,ARS,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the ARS, while a lower than expected reading should be taken as negative/bearish for the ARS."
440,https://www.investing.com/economic-calendar/argentinian-industrial-production-440 ,argentinian industrial production,Argentina Industrial Production YoY,Instituto Nacional De Estadistic y Censos,http://www.indec.gob.ar/ ,1.0,ARS,"Industrial Production measures the change in the total inflation-adjusted value of output produced by manufacturers, mines, and utilities.A higher than expected reading should be taken as positive/bullish for the ARS, while a lower than expected reading should be taken as negative/bearish for the ARS."
441,https://www.investing.com/economic-calendar/argentinian-retail-sales-441 ,argentinian retail sales,Argentina Retail Sales YoY,Instituto Nacional De Estadistic y Censos,http://www.indec.gob.ar/ ,1.0,ARS,"Retail Sales measure the change in the total value of inflation-adjusted sales at the retail level. It is the foremost indicator of consumer spending, which accounts for the majority of overall economic activity.A higher than expected reading should be taken as positive/bullish for the ARS, while a lower than expected reading should be taken as negative/bearish for the ARS."
442,https://www.investing.com/economic-calendar/danish-gdp-442 ,danish gdp,Denmark Gross Domestic Product (GDP) QoQ,Danmarks Statistik,http://www.statistikbanken.dk/statbank5a/default.asp?w=1280 ,1.0,DKK,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the DKK, while a lower than expected reading should be taken as negative/bearish for the DKK."
443,https://www.investing.com/economic-calendar/norwegian-gdp-443 ,norwegian gdp,Norway Gross Domestic Product (GDP) QoQ,Statistisk Sentralbyra,http://www.ssb.no/ ,1.0,NOK,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the NOK, while a lower than expected reading should be taken as negative/bearish for the NOK."
444,https://www.investing.com/economic-calendar/norwegian-interest-rate-decision-444 ,norwegian interest rate decision,Norway Interest Rate Decision,Norges Bank,http://www.norges-bank.no/ ,2.0,NOK,"The Norges Bank Monetary Policy Committee's decision on where to set the overnight deposit rate. Traders watch interest rate changes closely as short term interest rates are the primary factor in currency valuation.A higher than expected rate is positive/bullish for the NOK, while a lower than expected rate is negative/bearish for the NOK."
445,https://www.investing.com/economic-calendar/polish-cpi-445 ,polish cpi,Poland Consumer Price Index (CPI) YoY,Central Statistical Office,http://stat.gov.pl/ ,1.0,PLN,"The Consumer Price Index (CPI) measures the change in the price of goods and services from the perspective of the consumer. It is a key way to measure changes in purchasing trends and inflation.A higher than expected reading should be taken as positive/bullish for the PLN, while a lower than expected reading should be taken as negative/bearish for the PLN."
446,https://www.investing.com/economic-calendar/polish-gdp-446 ,polish gdp,Poland Gross Domestic Product (GDP) YoY,Central Statistical Office,http://stat.gov.pl/ ,2.0,PLN,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the PLN, while a lower than expected reading should be taken as negative/bearish for the PLN."
447,https://www.investing.com/economic-calendar/polish-interest-rate-decision-447 ,polish interest rate decision,Poland Interest Rate Decision,Narodowy Bank Polski,http://www.nbp.pl/ ,2.0,PLN,"The National Bank of Poland (NBP) Monetary Policy Committee's decision on where to set the benchmark interest rate. Traders watch interest rate changes closely as short term interest rates are the primary factor in currency valuation.A higher than expected rate is positive/bullish for the PLN, while a lower than expected rate is negative/bearish for the PLN."
448,https://www.investing.com/economic-calendar/irish-gdp-448 ,irish gdp,Ireland Gross Domestic Product (GDP) YoY,Central Statistics Office Ireland,http://www.cso.ie/en/index.html ,1.0,EUR,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the EUR, while a lower than expected reading should be taken as negative/bearish for the EUR."
449,https://www.investing.com/economic-calendar/greek-gdp-449 ,greek gdp,Greece Gross Domestic Product (GDP) YoY,Hellenic Statistical Authority ,http://www.statistics.gr/ ,1.0,EUR,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the EUR, while a lower than expected reading should be taken as negative/bearish for the EUR."
450,https://www.investing.com/economic-calendar/hungarian-cpi-450 ,hungarian cpi,Hungary Consumer Price Index (CPI) YoY,Hungarian Central Statistical Office,http://www.ksh.hu/ ,1.0,HUF,"The Consumer Price Index (CPI) measures the change in the price of goods and services from the perspective of the consumer. It is a key way to measure changes in purchasing trends and inflation.A higher than expected reading should be taken as positive/bullish for the HUF, while a lower than expected reading should be taken as negative/bearish for the HUF."
451,https://www.investing.com/economic-calendar/hungarian-gdp-451 ,hungarian gdp,Hungary Gross Domestic Product (GDP) YoY,Hungarian Central Statistical Office,http://www.ksh.hu/ ,2.0,HUF,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the HUF, while a lower than expected reading should be taken as negative/bearish for the HUF."
452,https://www.investing.com/economic-calendar/hungarian-interest-rate-decision-452 ,hungarian interest rate decision,Hungary Interest Rate Decision,Magyar Nemzeti Bank,http://www.mnb.hu/en ,1.0,HUF,"The Hungarian National Bank Monetary Policy Committee's decision on where to set the benchmark interest rate. Traders watch interest rate changes closely as short term interest rates are the primary factor in currency valuation.A higher than expected rate is positive/bullish for the HUF, while a lower than expected rate is negative/bearish for the HUF."
453,,,,,,,,
454,https://www.investing.com/economic-calendar/belgian-gdp-454 ,belgian gdp,Belgium Gross Domestic Product (GDP) QoQ,Statistics Belgium,https://stat.nbb.be/ ,1.0,EUR,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the EUR, while a lower than expected reading should be taken as negative/bearish for the EUR."
455,https://www.investing.com/economic-calendar/czech-cpi-455 ,czech cpi,Czech Republic Consumer Price Index (CPI) MoM,Cesky Statisticky Urad,https://www.czso.cz/ ,1.0,CZK,"The Consumer Price Index (CPI) measures the change in the price of goods and services from the perspective of the consumer. It is a key way to measure changes in purchasing trends and inflation.A higher than expected reading should be taken as positive/bullish for the CZK, while a lower than expected reading should be taken as negative/bearish for the CZK."
456,https://www.investing.com/economic-calendar/czech-gdp-456 ,czech gdp,Czech Republic Gross Domestic Product (GDP) QoQ,Cesky Statisticky Urad,https://www.czso.cz/ ,1.0,CZK,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the CZK, while a lower than expected reading should be taken as negative/bearish for the CZK."
457,https://www.investing.com/economic-calendar/czech-interest-rate-decision-457 ,czech interest rate decision,Czech Republic Interest Rate Decision,Czech National Bank,http://www.cnb.cz/en/index.html ,1.0,CZK,"The Czech National Bank (CNB) Monetary Policy Committee's decision on where to set the benchmark interest rate.Traders watch interest rate changes closely as short term interest rates are the primary factor in currency valuation.A higher than expected rate is positive/bullish for the CZK, while a lower than expected rate is negative/bearish for the CZK."
458,https://www.investing.com/economic-calendar/austrian-gdp-458 ,austrian gdp,Austria Gross Domestic Product (GDP) QoQ,WIFO,http://www.wifo.ac.at/ ,1.0,EUR,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the EUR, while a lower than expected reading should be taken as negative/bearish for the EUR."
459,https://www.investing.com/economic-calendar/chinese-cpi-459 ,chinese cpi,China Consumer Price Index (CPI) YoY,National Bureau of Statistics of China,http://www.stats.gov.cn/english/ ,2.0,CNY,"The Consumer Price Index (CPI) measures the change in the price of goods and services from the perspective of the consumer. It is a key way to measure changes in purchasing trends and inflation.A higher than expected reading should be taken as positive/bullish for the CNY, while a lower than expected reading should be taken as negative/bearish for the CNY."
460,https://www.investing.com/economic-calendar/chinese-fixed-asset-investment-460 ,chinese fixed asset investment,China Fixed Asset Investment YoY,National Bureau of Statistics of China,http://www.stats.gov.cn/english/ ,2.0,CNY,"Chinese Fixed Asset Investment measures the change in the total spending on non-rural capital investments such as factories, roads, power grids, and property. A higher than expected reading should be taken as positive/bullish for the CNY, while a lower than expected reading should be taken as negative/bearish for the CNY."
461,https://www.investing.com/economic-calendar/chinese-gdp-461 ,chinese gdp,China Gross Domestic Product (GDP) YoY,National Bureau of Statistics of China,http://www.stats.gov.cn/english/ ,3.0,CNY,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the CNY, while a lower than expected reading should be taken as negative/bearish for the CNY."
462,https://www.investing.com/economic-calendar/chinese-industrial-production-462 ,chinese industrial production,China Industrial Production YoY,National Bureau of Statistics of China,http://www.stats.gov.cn/english/ ,2.0,CNY,"Industrial Production measures the change in the total inflation-adjusted value of output produced by manufacturers, mines, and utilities.A higher than expected reading should be taken as positive/bullish for the CNY, while a lower than expected reading should be taken as negative/bearish for the CNY."
463,https://www.investing.com/economic-calendar/chinese-m2-money-stock-463 ,chinese m2 money stock,China M2 Money Stock YoY,The Peoples Bank of China,http://www.pbc.gov.cn/ ,1.0,CNY,"Monetary aggregates, known also as ""money supply"", is the quantity of currency available within the economy to purchase goods and services. Depending on the degree of liquidity chosen to define an asset as money, various monetary aggregates are distinguished: M0, M1, M2, M3, M4, etc. Not all of them are used by every country. Note that methodology of calculating money supply varies between countries. M2 is a monetary aggregate that includes all physical currency circulating in the economy (banknotes and coins), operational deposits in central bank, money in current accounts, saving accounts, money market deposits and small certificates of deposit. Excess money supply growth potentially can cause inflation and generate fears that the government may tighten money growth by allowing the interest rates to rise which in turn, lowers future prices. M2 = Currency in circulation + demand deposits (private sector) + time and savings deposits (private sector).A higher than expected reading should be taken as positive/bullish for the CNY, while a lower than expected reading should be taken as negative/bearish for the CNY."
464,https://www.investing.com/economic-calendar/chinese-ppi-464 ,chinese ppi,China Producer Price Index (PPI) YoY,National Bureau of Statistics of China,http://www.stats.gov.cn/english/ ,2.0,CNY,"The Producer Price Index (PPI) measures the change in the price of goods sold by manufacturers. It is a leading indicator of consumer price inflation, which accounts for the majority of overall inflation.A higher than expected reading should be taken as positive/bullish for the CNY, while a lower than expected reading should be taken as negative/bearish for the CNY."
465,https://www.investing.com/economic-calendar/chinese-retail-sales-465 ,chinese retail sales,China Retail Sales YoY,National Bureau of Statistics of China,http://www.stats.gov.cn/english/ ,1.0,CNY,"Retail Sales measure the change in the total value of inflation-adjusted sales at the retail level. It is the foremost indicator of consumer spending, which accounts for the majority of overall economic activity.A higher than expected reading should be taken as positive/bullish for the CNY, while a lower than expected reading should be taken as negative/bearish for the CNY."
466,https://www.investing.com/economic-calendar/chinese-trade-balance-466 ,chinese trade balance,China Trade Balance (USD),General Administration of Customs People Republic of China,http://www.stats.gov.cn/english/ ,2.0,CNY,"The Trade Balance measures the difference in value between imported and exported goods and services over the reported period. A positive number indicates that more goods and services were exported than imported.A higher than expected reading should be taken as positive/bullish for the CNY, while a lower than expected reading should be taken as negative/bearish for the CNY."
467,https://www.investing.com/economic-calendar/south-korean-cpi-467 ,south korean cpi,South Korea Consumer Price Index (CPI) YoY,Korea National Statistical Office,http://kostat.go.kr/portal/eng/index.action ,1.0,KRW,"The Consumer Price Index (CPI) measures the change in the price of goods and services from the perspective of the consumer. It is a key way to measure changes in purchasing trends and inflation.A higher than expected reading should be taken as positive/bullish for the KRW, while a lower than expected reading should be taken as negative/bearish for the KRW."
468,https://www.investing.com/economic-calendar/south-korean-consumer-confidence-468 ,south korean consumer confidence,South Korea Consumer Confidence,The Bank Of KOREA,https://www.bok.or.kr/eng/bbs/B0000179/list.do?menuNo=400063 ,1.0,KRW,"The Consumer Confidence measures the level of consumer confidence in economic activity. It is a leading indicator as it can predict the consumer spending, which is a major part in the total economic activity. Higher readings point to higher consumer optimism. A higher than expected reading should be taken as positive/bullish for the KRW, while a lower than expected reading should be taken as negative/bearish for the KRW."
469,https://www.investing.com/economic-calendar/south-korean-unemployment-rate-469 ,south korean unemployment rate,South Korea Unemployment Rate,Korea National Statistical Office,http://kostat.go.kr/portal/eng/index.action ,1.0,KRW,"The Unemployment Rate measures the percentage of the total work force that is unemployed and actively seeking employment.A higher than expected reading should be taken as negative/bearish for the KRW, while a lower than expected reading should be taken as positive/bullish for the KRW."
470,https://www.investing.com/economic-calendar/south-korean-trade-balance-470 ,south korean trade balance,South Korea Trade Balance,Korea National Statistical Office,http://kostat.go.kr/portal/eng/index.action ,1.0,KRW,"The Trade Balance measures the difference in value between imported and exported goods and services over the reported period. A positive number indicates that more goods and services were exported than imported.A higher than expected reading should be taken as positive/bullish for the KRW, while a lower than expected reading should be taken as negative/bearish for the KRW."
471,https://www.investing.com/economic-calendar/south-korean-gdp-471 ,south korean gdp,South Korea Gross Domestic Product (GDP) QoQ,Korea National Statistical Office,http://kostat.go.kr/portal/eng/index.action ,1.0,KRW,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the KRW, while a lower than expected reading should be taken as negative/bearish for the KRW."
472,https://www.investing.com/economic-calendar/south-korean-industrial-production-472 ,south korean industrial production,South Korea Industrial Production YoY,Korea National Statistical Office,http://kostat.go.kr/portal/eng/index.action ,1.0,KRW,"Industrial Production measures the change in the total inflation-adjusted value of output produced by manufacturers, mines, and utilities.A higher than expected reading should be taken as positive/bullish for the KRW, while a lower than expected reading should be taken as negative/bearish for the KRW."
473,https://www.investing.com/economic-calendar/south-korean-interest-rate-decision-473 ,south korean interest rate decision,South Korea Interest Rate Decision,Bank of Korea,https://www.bok.or.kr/eng/bbs/E0000628/list.do?menuNo=400025 ,1.0,KRW,"The Bank of Korea (BOK) Monetary Policy Committee's decision on where to set the benchmark interest rate. Traders watch interest rate changes closely as short term interest rates are the primary factor in currency valuation.A higher than expected rate is positive/bullish for the KRW, while a lower than expected rate is negative/bearish for the KRW."
474,https://www.investing.com/economic-calendar/south-korean-retail-sales-474 ,south korean retail sales,South Korea Retail Sales MoM,Korea National Statistical Office,http://kostat.go.kr/portal/eng/index.action ,1.0,KRW,"Retail Sales measure the change in the total value of inflation-adjusted sales at the retail level. It is the foremost indicator of consumer spending, which accounts for the majority of overall economic activity.A higher than expected reading should be taken as positive/bullish for the KRW, while a lower than expected reading should be taken as negative/bearish for the KRW."
475,https://www.investing.com/economic-calendar/thai-trade-balance-475 ,thai trade balance,Thailand Trade account (USD),National Statistical Office Thailand,http://web.nso.go.th/en/stat_theme_eco.htm ,1.0,THB,"The Trade Balance measures the difference in value between imported and exported goods and services over the reported period. A positive number indicates that more goods and services were exported than imported.A higher than expected reading should be taken as positive/bullish for the THB, while a lower than expected reading should be taken as negative/bearish for the THB."
476,https://www.investing.com/economic-calendar/thai-gdp-476 ,thai gdp,Thailand Gross Domestic Product (GDP) YoY,National Statistical Office Thailand,http://web.nso.go.th/en/stat_theme_eco.htm ,2.0,THB,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.A higher than expected reading should be taken as positive/bullish for the THB, while a lower than expected reading should be taken as negative/bearish for the THB."
477,https://www.investing.com/economic-calendar/thai-industrial-production-477 ,thai industrial production,Thailand Industrial Production YoY,Office of Industrial Economics Thailand,https://www.oie.go.th/view/1/industrial_indices/EN-US ,1.0,THB,"Industrial Production measures the change in the total inflation-adjusted value of output produced by manufacturers, mines, and utilities.A higher than expected reading should be taken as positive/bullish for the THB, while a lower than expected reading should be taken as negative/bearish for the THB."
